STN---,WBAN ,YEARMODA,TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
998227,99999,20131014,82.7,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,4.3,24,12,999.9,   88.0*,  78.6*, 0.00I,999.9,0
998227,99999,20131015,82.3,24,9999.9,0,1008.6,24,9999.9,0,999.9,0,14.4,24,28,999.9,   84.2*,  76.8*, 0.00I,999.9,0
998227,99999,20131016,80.4,24,9999.9,0,1005.2,24,9999.9,0,999.9,0,9.9,24,24.1,999.9,   83.8*,  76.8*, 0.00I,999.9,0
998227,99999,20131017,79.3,24,9999.9,0,1003.9,24,9999.9,0,999.9,0,10.3,24,17.1,999.9,   83.8*,  74.8*, 0.00I,999.9,0
998227,99999,20131018,82,24,9999.9,0,1002.9,24,9999.9,0,999.9,0,12.3,24,15.9,999.9,   84.7*,  79.0*, 0.00I,999.9,0
998227,99999,20131019,83.4,24,9999.9,0,1004,24,9999.9,0,999.9,0,14.5,24,19,999.9,   85.1*,  80.8*, 0.00I,999.9,0
998227,99999,20131020,82.6,24,9999.9,0,1006.2,24,9999.9,0,999.9,0,8.8,24,17.1,999.9,   84.9*,  78.8*, 0.00I,999.9,0
998227,99999,20131021,82.6,24,9999.9,0,1007.2,24,9999.9,0,999.9,0,5.7,24,14,999.9,   85.8*,  78.8*, 0.00I,999.9,0
998227,99999,20131022,80.3,24,9999.9,0,1007.5,24,9999.9,0,999.9,0,2.6,24,8,999.9,   83.3*,  76.5*, 0.00I,999.9,0
998227,99999,20131023,82.8,24,9999.9,0,1006.1,24,9999.9,0,999.9,0,6.5,24,11.1,999.9,   83.7*,  81.1*, 0.00I,999.9,0
998227,99999,20131024,83.2,24,9999.9,0,1006.8,24,9999.9,0,999.9,0,2.4,24,7,999.9,   86.5*,  80.1*, 0.00I,999.9,0
998227,99999,20131025,81.9,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,2.5,24,6,999.9,   85.6*,  77.5*, 0.00I,999.9,0
998227,99999,20131026,81.4,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,5.8,24,11.1,999.9,   84.0*,  77.5*, 0.00I,999.9,0
998227,99999,20131027,80.4,24,9999.9,0,1008.6,24,9999.9,0,999.9,0,6.3,24,12,999.9,   83.7*,  77.9*, 0.00I,999.9,0
998227,99999,20131028,81,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,4.9,24,12,999.9,   85.1*,  78.3*, 0.00I,999.9,0
998227,99999,20131029,82.9,24,9999.9,0,1011.8,24,9999.9,0,999.9,0,4.1,24,7,999.9,   86.7*,  80.2*, 0.00I,999.9,0
998227,99999,20131030,83.3,24,9999.9,0,1012.1,24,9999.9,0,999.9,0,5.6,24,8.9,999.9,   87.1*,  80.6*, 0.00I,999.9,0
998227,99999,20131031,83.1,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,6.1,24,12,999.9,   86.9*,  80.4*, 0.00I,999.9,0
998227,99999,20131101,82.8,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,6,24,8.9,999.9,   86.0*,  79.9*, 0.00I,999.9,0
998227,99999,20131102,82.3,23,9999.9,0,1011.1,23,9999.9,0,999.9,0,6.6,23,11.1,999.9,   85.3*,  79.9*, 0.00I,999.9,0
998227,99999,20131103,82.5,23,9999.9,0,1011.1,23,9999.9,0,999.9,0,6.2,23,13,999.9,   85.8*,  80.4*, 0.00I,999.9,0
998227,99999,20131104,83.7,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,7.9,24,12,999.9,   86.9*,  78.8*, 0.00I,999.9,0
998227,99999,20131105,81.7,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,6.3,24,11.1,999.9,   83.8*,  78.8*, 0.00I,999.9,0
998227,99999,20131106,83.4,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,7.6,24,11.1,999.9,   86.5*,  80.2*, 0.00I,999.9,0
998227,99999,20131107,83.1,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,7.1,24,19,999.9,   86.7*,  80.6*, 0.00I,999.9,0
998227,99999,20131108,83.1,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,10.6,24,19,999.9,   85.6*,  82.0*, 0.00I,999.9,0
998227,99999,20131109,82.9,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,10,24,19,999.9,   86.4*,  80.6*, 0.00I,999.9,0
998227,99999,20131110,82.2,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,6.4,24,15,999.9,   85.3*,  79.5*, 0.00I,999.9,0
998227,99999,20131111,82.3,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,4.4,24,9.9,999.9,   86.5*,  79.3*, 0.00I,999.9,0
998227,99999,20131112,81.9,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,5.1,24,13,999.9,   86.5*,  77.7*, 0.00I,999.9,0
998227,99999,20131113,82.1,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,4.4,24,7,999.9,   86.9*,  79.3*, 0.00I,999.9,0
998227,99999,20131114,81.4,24,9999.9,0,1011.8,24,9999.9,0,999.9,0,8.4,24,15,999.9,   84.6*,  77.0*, 0.00I,999.9,0
998227,99999,20131115,81.4,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,5.9,24,12,999.9,   85.3*,  77.4*, 0.00I,999.9,0
998227,99999,20131116,81.6,21,9999.9,0,1009.3,21,9999.9,0,999.9,0,6.3,21,12,999.9,   84.6*,  77.7*, 0.00I,999.9,0
998227,99999,20131118,81.2,10,9999.9,0,1010.8,10,9999.9,0,999.9,0,3.7,10,8,999.9,   83.3*,  80.2*, 0.00I,999.9,0
998227,99999,20131119,83.3,24,9999.9,0,1011,24,9999.9,0,999.9,0,6.6,24,11.1,999.9,   86.4*,  81.0*, 0.00I,999.9,0
998227,99999,20131120,82.2,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,6.5,24,14,999.9,   86.2*,  78.3*, 0.00I,999.9,0
998227,99999,20131121,83,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,8.2,24,13,999.9,   86.5*,  80.8*, 0.00I,999.9,0
998227,99999,20131122,82.5,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,7.9,24,12,999.9,   85.5*,  80.4*, 0.00I,999.9,0
998227,99999,20131123,82.5,24,9999.9,0,1010.4,24,9999.9,0,999.9,0,4.9,24,11.1,999.9,   86.0*,  80.1*, 0.00I,999.9,0
998227,99999,20131124,83.3,24,9999.9,0,1010.2,24,9999.9,0,999.9,0,7,24,11.1,999.9,   87.1*,  80.2*, 0.00I,999.9,0
998227,99999,20131125,83,22,9999.9,0,1009.6,22,9999.9,0,999.9,0,5.1,22,9.9,999.9,   85.6*,  80.4*, 0.00I,999.9,0
998227,99999,20131126,83.3,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,6.9,24,9.9,999.9,   86.0*,  81.1*, 0.00I,999.9,0
998227,99999,20131127,82.7,24,9999.9,0,1011.9,24,9999.9,0,999.9,0,6.2,24,14,999.9,   86.5*,  79.9*, 0.00I,999.9,0
998227,99999,20131128,82.5,23,9999.9,0,1011.6,23,9999.9,0,999.9,0,4.6,23,15,999.9,   87.1*,  78.8*, 0.00I,999.9,0
998227,99999,20131129,81.7,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,5.2,24,12,999.9,   84.4*,  79.2*, 0.00I,999.9,0
998227,99999,20131130,82.5,24,9999.9,0,1011,24,9999.9,0,999.9,0,6.3,24,14,999.9,   86.9*,  79.2*, 0.00I,999.9,0
998227,99999,20131201,82.4,24,9999.9,0,1010.4,24,9999.9,0,999.9,0,6.5,24,14,999.9,   86.2*,  79.7*, 0.00I,999.9,0
998227,99999,20131202,83.3,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.7,24,8.9,999.9,   86.2*,  81.5*, 0.00I,999.9,0
998227,99999,20131203,82.8,23,9999.9,0,1008.6,23,9999.9,0,999.9,0,4.6,23,8.9,999.9,   85.6*,  80.2*, 0.00I,999.9,0
998227,99999,20131204,81.8,24,9999.9,0,1007.8,24,9999.9,0,999.9,0,3.4,24,6,999.9,   87.3*,  78.8*, 0.00I,999.9,0
998227,99999,20131205,81.8,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,3.2,24,8.9,999.9,   87.3*,  76.5*, 0.00I,999.9,0
998227,99999,20131206,82.3,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,4.3,24,8.9,999.9,   87.1*,  79.5*, 0.00I,999.9,0
998227,99999,20131207,80.9,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,4.5,24,8.9,999.9,   83.5*,  78.4*, 0.00I,999.9,0
998227,99999,20131208,82.2,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,4.8,24,11.1,999.9,   86.4*,  78.3*, 0.00I,999.9,0
998227,99999,20131209,81.1,24,9999.9,0,1008.9,24,9999.9,0,999.9,0,5.2,24,13,999.9,   84.4*,  78.1*, 0.00I,999.9,0
998227,99999,20131210,82.3,24,9999.9,0,1008.9,24,9999.9,0,999.9,0,3.9,24,8,999.9,   86.5*,  79.2*, 0.00I,999.9,0
998227,99999,20131211,81.5,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,4.8,24,13,999.9,   86.7*,  78.3*, 0.00I,999.9,0
998227,99999,20131212,82.3,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,7.3,24,14,999.9,   85.6*,  79.5*, 0.00I,999.9,0
998227,99999,20131213,82.2,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,7.7,24,11.1,999.9,   85.5*,  79.0*, 0.00I,999.9,0
998227,99999,20131214,81.5,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,8.2,24,15.9,999.9,   84.9*,  77.7*, 0.00I,999.9,0
998227,99999,20131215,82,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,9,24,15.9,999.9,   85.3*,  77.9*, 0.00I,999.9,0
998227,99999,20131216,82.4,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,8.3,24,12,999.9,   85.5*,  80.4*, 0.00I,999.9,0
998227,99999,20131217,82.1,24,9999.9,0,1009,24,9999.9,0,999.9,0,9.1,24,15,999.9,   84.0*,  80.8*, 0.00I,999.9,0
998227,99999,20131218,81.8,24,9999.9,0,1009.7,24,9999.9,0,999.9,0,7,24,13,999.9,   85.3*,  79.7*, 0.00I,999.9,0
998227,99999,20131219,82.2,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,5.9,24,9.9,999.9,   86.5*,  79.9*, 0.00I,999.9,0
998227,99999,20131220,81.8,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,8.5,24,14,999.9,   83.8*,  79.2*, 0.00I,999.9,0
998227,99999,20131221,81.4,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,8.4,24,14,999.9,   84.9*,  78.1*, 0.00I,999.9,0
998227,99999,20131222,82.4,24,9999.9,0,1012.4,24,9999.9,0,999.9,0,10,24,14,999.9,   84.4*,  80.8*, 0.00I,999.9,0
998227,99999,20131223,82.1,24,9999.9,0,1012.1,24,9999.9,0,999.9,0,11,24,18.1,999.9,   84.9*,  76.6*, 0.00I,999.9,0
998227,99999,20131224,82.3,24,9999.9,0,1012.3,24,9999.9,0,999.9,0,9.3,24,15.9,999.9,   83.7*,  78.8*, 0.00I,999.9,0
998227,99999,20131225,81.3,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,11.1,24,15.9,999.9,   84.0*,  78.1*, 0.00I,999.9,0
998227,99999,20131226,82.6,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,8.7,24,17.1,999.9,   84.7*,  80.4*, 0.00I,999.9,0
998227,99999,20131227,81.4,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.4,24,11.1,999.9,   85.3*,  78.3*, 0.00I,999.9,0
998227,99999,20131228,81.4,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,5.4,24,11.1,999.9,   84.2*,  79.3*, 0.00I,999.9,0
998227,99999,20131229,81.6,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,5.3,24,12,999.9,   85.1*,  79.0*, 0.00I,999.9,0
998227,99999,20131230,81.6,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,6.1,24,11.1,999.9,   85.6*,  79.2*, 0.00I,999.9,0
998227,99999,20131231,81.2,24,9999.9,0,1011.2,24,9999.9,0,999.9,0,8,24,13,999.9,   84.4*,  79.0*, 0.00I,999.9,0
998227,99999,20140101,80.7,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,7.6,24,14,999.9,   83.8*,  78.3*, 0.00I,999.9,0
998227,99999,20140102,81.7,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,8.7,24,14,999.9,   84.2*,  79.7*, 0.00I,999.9,0
998227,99999,20140103,81,24,9999.9,0,1011.3,24,9999.9,0,999.9,0,5.7,24,12,999.9,   85.5*,  75.9*, 0.00I,999.9,0
998227,99999,20140104,80.8,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,3.9,24,13,999.9,   86.4*,  76.1*, 0.00I,999.9,0
998227,99999,20140105,81.4,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,3.2,24,7,999.9,   87.3*,  77.2*, 0.00I,999.9,0
998227,99999,20140106,81.7,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,4.9,24,8.9,999.9,   85.8*,  78.6*, 0.00I,999.9,0
998227,99999,20140107,81.4,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,9.1,24,15,999.9,   83.3*,  80.1*, 0.00I,999.9,0
998227,99999,20140108,81.8,23,9999.9,0,1009.6,23,9999.9,0,999.9,0,7.1,23,14,999.9,   84.7*,  79.7*, 0.00I,999.9,0
998227,99999,20140109,81.3,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,5.8,24,9.9,999.9,   84.4*,  79.0*, 0.00I,999.9,0
998227,99999,20140110,81.8,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,8.8,24,14,999.9,   85.1*,  80.2*, 0.00I,999.9,0
998227,99999,20140111,80.7,24,9999.9,0,1011.5,24,9999.9,0,999.9,0,7.9,24,14,999.9,   84.2*,  77.7*, 0.00I,999.9,0
998227,99999,20140112,81.1,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,5.9,24,18.1,999.9,   84.0*,  76.8*, 0.00I,999.9,0
998227,99999,20140113,81.7,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,6.4,24,13,999.9,   86.7*,  79.2*, 0.00I,999.9,0
998227,99999,20140114,80.9,22,9999.9,0,1010.5,22,9999.9,0,999.9,0,8,22,14,999.9,   86.2*,  75.9*, 0.00I,999.9,0
998227,99999,20140115,82.2,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,5.3,24,11.1,999.9,   86.0*,  78.4*, 0.00I,999.9,0
998227,99999,20140116,81.3,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,4.3,24,8.9,999.9,   86.4*,  77.9*, 0.00I,999.9,0
998227,99999,20140117,79.4,23,9999.9,0,1009.8,23,9999.9,0,999.9,0,4.7,23,12,999.9,   84.0*,  75.7*, 0.00I,999.9,0
998227,99999,20140118,81.2,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,3.3,24,8,999.9,   86.0*,  77.7*, 0.00I,999.9,0
998227,99999,20140119,80.5,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,7.2,24,12,999.9,   82.8*,  78.1*, 0.00I,999.9,0
998227,99999,20140120,80.1,24,9999.9,0,1009.9,24,9999.9,0,999.9,0,6.8,24,13,999.9,   83.1*,  77.0*, 0.00I,999.9,0
998227,99999,20140121,77.9,23,9999.9,0,1009.4,23,9999.9,0,999.9,0,7.3,23,18.1,999.9,   83.8*,  74.8*, 0.00I,999.9,0
998227,99999,20140122,79.4,23,9999.9,0,1008,23,9999.9,0,999.9,0,5.3,23,14,999.9,   82.9*,  76.8*, 0.00I,999.9,0
998227,99999,20140123,81.9,24,9999.9,0,1006.7,24,9999.9,0,999.9,0,7.5,24,13,999.9,   84.0*,  78.6*, 0.00I,999.9,0
998227,99999,20140124,80.7,24,9999.9,0,1004.9,24,9999.9,0,999.9,0,4.1,24,8.9,999.9,   84.6*,  77.9*, 0.00I,999.9,0
998227,99999,20140125,79.4,24,9999.9,0,1004.5,24,9999.9,0,999.9,0,3.6,24,9.9,999.9,   84.2*,  77.4*, 0.00I,999.9,0
998227,99999,20140126,79.7,24,9999.9,0,1003.7,24,9999.9,0,999.9,0,7.2,24,15.9,999.9,   80.8*,  78.3*, 0.00I,999.9,0
998227,99999,20140127,78.2,24,9999.9,0,1005,24,9999.9,0,999.9,0,14.5,24,26,999.9,   80.6*,  75.9*, 0.00I,999.9,0
998227,99999,20140128,80.4,24,9999.9,0,1006.1,24,9999.9,0,999.9,0,11.1,24,19,999.9,   82.6*,  77.2*, 0.00I,999.9,0
998227,99999,20140129,80,24,9999.9,0,1007.9,24,9999.9,0,999.9,0,7.9,24,12,999.9,   84.2*,  76.8*, 0.00I,999.9,0
998227,99999,20140130,81.4,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,5.7,24,9.9,999.9,   83.7*,  79.5*, 0.00I,999.9,0
998227,99999,20140131,81.7,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,5,24,9.9,999.9,   85.6*,  78.8*, 0.00I,999.9,0
998227,99999,20140201,81.8,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,10.5,24,15.9,999.9,   83.7*,  79.9*, 0.00I,999.9,0
998227,99999,20140202,80.9,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,8.6,24,14,999.9,   83.8*,  76.1*, 0.00I,999.9,0
998227,99999,20140203,81.6,24,9999.9,0,1008.7,24,9999.9,0,999.9,0,6.7,24,15,999.9,   85.1*,  79.0*, 0.00I,999.9,0
998227,99999,20140204,81.7,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,4.1,24,7,999.9,   87.8*,  77.9*, 0.00I,999.9,0
998227,99999,20140205,81.8,24,9999.9,0,1009.5,24,9999.9,0,999.9,0,5.2,24,8,999.9,   86.0*,  78.8*, 0.00I,999.9,0
998227,99999,20140206,80.2,24,9999.9,0,1009,24,9999.9,0,999.9,0,10.4,24,15.9,999.9,   83.1*,  76.8*, 0.00I,999.9,0
998227,99999,20140207,79.2,24,9999.9,0,1008.8,24,9999.9,0,999.9,0,7.1,24,17.1,999.9,   82.2*,  75.6*, 0.00I,999.9,0
998227,99999,20140208,79.2,24,9999.9,0,1009.3,24,9999.9,0,999.9,0,6.5,24,15,999.9,   83.3*,  75.4*, 0.00I,999.9,0
998227,99999,20140209,78.4,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,5,24,13,999.9,   82.2*,  73.9*, 0.00I,999.9,0
998227,99999,20140210,78.8,24,9999.9,0,1008.2,24,9999.9,0,999.9,0,4.5,24,14,999.9,   82.9*,  74.7*, 0.00I,999.9,0
998227,99999,20140211,79.9,24,9999.9,0,1008.5,24,9999.9,0,999.9,0,2.7,24,8,999.9,   86.0*,  74.5*, 0.00I,999.9,0
998227,99999,20140212,81.8,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,3.8,24,6,999.9,   86.5*,  78.6*, 0.00I,999.9,0
998227,99999,20140213,80.8,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,4.1,24,8,999.9,   85.6*,  77.0*, 0.00I,999.9,0
998227,99999,20140214,80.8,24,9999.9,0,1010.9,24,9999.9,0,999.9,0,4.3,24,8.9,999.9,   86.4*,  77.0*, 0.00I,999.9,0
998227,99999,20140215,80.2,23,9999.9,0,1011.4,23,9999.9,0,999.9,0,3.4,23,8.9,999.9,   86.7*,  74.3*, 0.00I,999.9,0
998227,99999,20140216,80.9,24,9999.9,0,1011.6,24,9999.9,0,999.9,0,13.6,24,18.1,999.9,   82.0*,  79.9*, 0.00I,999.9,0
998227,99999,20140217,80.4,24,9999.9,0,1010.7,24,9999.9,0,999.9,0,15.2,24,18.1,999.9,   81.9*,  78.6*, 0.00I,999.9,0
998227,99999,20140218,78.3,23,9999.9,0,1009.6,23,9999.9,0,999.9,0,8.2,23,17.1,999.9,   81.5*,  73.9*, 0.00I,999.9,0
998227,99999,20140219,79.6,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,6.8,24,11.1,999.9,   81.9*,  76.3*, 0.00I,999.9,0
998227,99999,20140220,79.6,24,9999.9,0,1009,24,9999.9,0,999.9,0,4.9,24,13,999.9,   82.6*,  75.9*, 0.00I,999.9,0
998227,99999,20140221,80.7,23,9999.9,0,1009.1,23,9999.9,0,999.9,0,3.5,23,7,999.9,   84.2*,  78.3*, 0.00I,999.9,0
998227,99999,20140222,79.4,23,9999.9,0,1009,23,9999.9,0,999.9,0,6.5,23,14,999.9,   83.3*,  74.7*, 0.00I,999.9,0
998227,99999,20140223,81,24,9999.9,0,1009.2,24,9999.9,0,999.9,0,7.8,24,13,999.9,   84.0*,  78.6*, 0.00I,999.9,0
998227,99999,20140224,81,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,8.3,24,17.1,999.9,   84.0*,  77.7*, 0.00I,999.9,0
998227,99999,20140225,82.1,24,9999.9,0,1009.1,24,9999.9,0,999.9,0,11.3,24,18.1,999.9,   84.4*,  80.6*, 0.00I,999.9,0
998227,99999,20140226,80.6,24,9999.9,0,1008.8,24,9999.9,0,999.9,0,18.7,24,25.1,999.9,   82.9*,  79.2*, 0.00I,999.9,0
998227,99999,20140227,79.5,24,9999.9,0,1007.9,24,9999.9,0,999.9,0,14,24,22.9,999.9,   82.2*,  76.5*, 0.00I,999.9,0
998227,99999,20140228,79.4,24,9999.9,0,1007.4,24,9999.9,0,999.9,0,7.9,24,13,999.9,   81.1*,  77.7*, 0.00I,999.9,0
998227,99999,20140301,81.4,24,9999.9,0,1006.5,24,9999.9,0,999.9,0,9.1,24,19,999.9,   82.9*,  80.2*, 0.00I,999.9,0
998227,99999,20140302,80.4,24,9999.9,0,1004.7,24,9999.9,0,999.9,0,13.5,24,19,999.9,   82.6*,  76.5*, 0.00I,999.9,0
998227,99999,20140303,81,24,9999.9,0,1003.6,24,9999.9,0,999.9,0,17.9,24,24.1,999.9,   81.9*,  79.9*, 0.00I,999.9,0
998227,99999,20140304,80.5,24,9999.9,0,1005.5,24,9999.9,0,999.9,0,17.2,24,22.9,999.9,   81.7*,  79.5*, 0.00I,999.9,0
998227,99999,20140305,79.9,24,9999.9,0,1006.6,24,9999.9,0,999.9,0,14.2,24,18.1,999.9,   80.8*,  78.1*, 0.00I,999.9,0
998227,99999,20140306,79.7,24,9999.9,0,1008.4,24,9999.9,0,999.9,0,11.7,24,15.9,999.9,   80.8*,  76.8*, 0.00I,999.9,0
998227,99999,20140307,78.5,24,9999.9,0,1010.3,24,9999.9,0,999.9,0,7.8,24,14,999.9,   81.1*,  74.1*, 0.00I,999.9,0
998227,99999,20140308,80.1,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,9.3,24,17.1,999.9,   82.0*,  75.4*, 0.00I,999.9,0
998227,99999,20140309,80.5,23,9999.9,0,1011.3,23,9999.9,0,999.9,0,6,23,9.9,999.9,   83.1*,  78.3*, 0.00I,999.9,0
998227,99999,20140310,80.5,24,9999.9,0,1012.7,24,9999.9,0,999.9,0,8.3,24,14,999.9,   84.0*,  77.9*, 0.00I,999.9,0
998227,99999,20140311,80.8,24,9999.9,0,1013.8,24,9999.9,0,999.9,0,12.2,24,19,999.9,   82.0*,  79.5*, 0.00I,999.9,0
998227,99999,20140312,80.2,24,9999.9,0,1013.4,24,9999.9,0,999.9,0,12.2,24,20,999.9,   82.0*,  78.8*, 0.00I,999.9,0
998227,99999,20140313,81.5,22,9999.9,0,1012.4,22,9999.9,0,999.9,0,9.2,22,14,999.9,   83.5*,  79.3*, 0.00I,999.9,0
998227,99999,20140314,81.7,24,9999.9,0,1013.5,24,9999.9,0,999.9,0,7,24,15.9,999.9,   85.5*,  79.3*, 0.00I,999.9,0
998227,99999,20140315,81,24,9999.9,0,1012.4,24,9999.9,0,999.9,0,8.2,24,15.9,999.9,   84.2*,  78.3*, 0.00I,999.9,0
998227,99999,20140316,80.6,24,9999.9,0,1012.3,24,9999.9,0,999.9,0,10.2,24,18.1,999.9,   83.3*,  76.6*, 0.00I,999.9,0
998227,99999,20140317,81.9,24,9999.9,0,1011.4,24,9999.9,0,999.9,0,10.6,24,17.1,999.9,   84.0*,  80.4*, 0.00I,999.9,0
998227,99999,20140318,81.6,24,9999.9,0,1010.8,24,9999.9,0,999.9,0,9,24,15,999.9,   85.3*,  79.3*, 0.00I,999.9,0
998227,99999,20140319,80.8,24,9999.9,0,1009.8,24,9999.9,0,999.9,0,8,24,15,999.9,   84.2*,  76.5*, 0.00I,999.9,0
998227,99999,20140320,80.5,24,9999.9,0,1008.5,24,9999.9,0,999.9,0,6.3,24,13,999.9,   84.6*,  77.7*, 0.00I,999.9,0
998227,99999,20140321,81.3,24,9999.9,0,1008.9,24,9999.9,0,999.9,0,5.2,24,11.1,999.9,   85.3*,  78.4*, 0.00I,999.9,0
998227,99999,20140322,81.6,23,9999.9,0,1011.4,23,9999.9,0,999.9,0,8.2,23,12,999.9,   85.6*,  79.7*, 0.00I,999.9,0
998227,99999,20140323,81.6,24,9999.9,0,1012,24,9999.9,0,999.9,0,7.4,24,13,999.9,   85.3*,  78.8*, 0.00I,999.9,0
998227,99999,20140324,81.5,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,8.4,24,13,999.9,   85.5*,  78.6*, 0.00I,999.9,0
998227,99999,20140325,81.2,24,9999.9,0,1011.9,24,9999.9,0,999.9,0,7.7,24,12,999.9,   84.7*,  76.6*, 0.00I,999.9,0
998227,99999,20140326,81.8,24,9999.9,0,1012.5,24,9999.9,0,999.9,0,8.5,24,11.1,999.9,   85.5*,  79.2*, 0.00I,999.9,0
998227,99999,20140327,80.6,24,9999.9,0,1012.3,24,9999.9,0,999.9,0,7.8,24,17.1,999.9,   84.0*,  77.4*, 0.00I,999.9,0
998227,99999,20140328,80.3,24,9999.9,0,1011.7,24,9999.9,0,999.9,0,6,24,14,999.9,   82.9*,  77.7*, 0.00I,999.9,0
998227,99999,20140329,80.9,24,9999.9,0,1011,24,9999.9,0,999.9,0,8.5,24,15.9,999.9,   84.2*,  78.1*, 0.00I,999.9,0
998227,99999,20140330,81.7,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,4.4,24,9.9,999.9,   86.0*,  77.2*, 0.00I,999.9,0
998227,99999,20140331,80.8,24,9999.9,0,1010.4,24,9999.9,0,999.9,0,6.2,24,14,999.9,   83.7*,  77.7*, 0.00I,999.9,0
998227,99999,20140401,81.8,24,9999.9,0,1009.4,24,9999.9,0,999.9,0,7.8,24,14,999.9,   85.1*,  80.2*, 0.00I,999.9,0
998227,99999,20140402,83.2,24,9999.9,0,1010.1,24,9999.9,0,999.9,0,6.6,24,13,999.9,   86.7*,  80.4*, 0.00I,999.9,0
998227,99999,20140403,82.6,24,9999.9,0,1010.6,24,9999.9,0,999.9,0,6.8,24,12,999.9,   86.5*,  80.1*, 0.00I,999.9,0
998227,99999,20140404,83,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,8.7,24,14,999.9,   87.8*,  80.4*, 0.00I,999.9,0
998227,99999,20140405,82.9,24,9999.9,0,1011.1,24,9999.9,0,999.9,0,9,24,15.9,999.9,   85.3*,  81.1*, 0.00I,999.9,0
998227,99999,20140406,82.3,24,9999.9,0,1011,24,9999.9,0,999.9,0,7,24,14,999.9,   86.0*,  79.5*, 0.00I,999.9,0
998227,99999,20140407,82.3,24,9999.9,0,1010.5,24,9999.9,0,999.9,0,6.6,24,14,999.9,   86.9*,  79.3*, 0.00I,999.9,0
